1397	0.35025
1398	0.34998
1399	0.34796
1400	0.34159
1401	0.34193
1402	0.34472
1403	0.34296
1404	0.34227
1405	0.34252
1406	0.34274
1407	0.34185
1408	0.34197
1409	0.34227
1410	0.34166
1411	0.33659
1412	0.33241
1413	0.33472
1414	0.33634
1415	0.33748
1416	0.33632
1417	0.33658
1418	0.33665
1419	0.33402
1420	0.33285
1421	0.33182
1422	0.32768
1423	0.32769
1424	0.3277
1425	0.32777
1426	0.32403
1427	0.32482
1428	0.3265
1429	0.32245
1430	0.32254
1431	0.32464
1432	0.32804
1433	0.32803
1434	0.32508
1435	0.32612
1436	0.3259
1437	0.3262
1438	0.32585
1439	0.32519
1440	0.31394
1441	0.31437
1442	0.31625
1443	0.31581
1444	0.31697
1445	0.31833
1446	0.31947
1447	0.31736
1448	0.31942
1449	0.31937
1450	0.3163
1451	0.31216
1452	0.3128
1453	0.3145
1454	0.31179
1455	0.31034
1456	0.31044
1457	0.31222
1458	0.31463
1459	0.31541
1460	0.31311
1461	0.31187
1462	0.30951
1463	0.30728
1464	0.30788
1465	0.30796
1466	0.30715
1467	0.30965
1468	0.30737
1469	0.30916
1470	0.3068
1471	0.3036
1472	0.30397
1473	0.30133
1474	0.29844
1475	0.30005
1476	0.30062
1477	0.30034
1478	0.29922
1479	0.30198
1480	0.30286
1481	0.30018
1482	0.30019
1483	0.29719
1484	0.29909
1485	0.30195
1486	0.29942
1487	0.29227
1488	0.27617
1489	0.28885
1490	0.29875
1491	0.29805
1492	0.29703
1493	0.29836
1494	0.29916
1495	0.29682
1496	0.29104
1497	0.29225
1498	0.29438
1499	0.29365
1500	0.29554
1501	0.29536
1502	0.28705
1503	0.27489
1504	0.27501
1505	0.27006
1506	0.27915
1507	0.28816
1508	0.28634
1509	0.28622
1510	0.29079
1511	0.2911
1512	0.28713
1513	0.28453
1514	0.28484
1515	0.28628
1516	0.28546
1517	0.28495
1518	0.28657
1519	0.28532
1520	0.28491
1521	0.28162
1522	0.27992
1523	0.28173
1524	0.28185
1525	0.28051
1526	0.2831
1527	0.28314
1528	0.28348
1529	0.27918
1530	0.27286
1531	0.27881
1532	0.28125
1533	0.27901
1534	0.27626
1535	0.27722
1536	0.27945
1537	0.27884
1538	0.27564
1539	0.2742
1540	0.27079
1541	0.27218
1542	0.27402
1543	0.27506
